"id","subc_id","elev_min","elev_max","elev_mean","elev_sd","flowpos_min","flowpos_max","flowpos_mean","flowpos_sd","outlet_dist_dw_basin_min","outlet_dist_dw_basin_max","outlet_dist_dw_basin_mean","outlet_dist_dw_basin_sd","outlet_dist_dw_scatch_min","outlet_dist_dw_scatch_max","outlet_dist_dw_scatch_mean","outlet_dist_dw_scatch_sd","channel_dist_up_seg_min","channel_dist_up_seg_max","channel_dist_up_seg_mean","channel_dist_up_seg_sd","strahler"
4058514445,506570161,15.3,55.9,32.5235,11.4006,0.0051,300.3968,42.3784,104.4908,178014,179266,178723.31,342.8484,0,1252,709.4588,342.8827,108,979,543.3333,253.9535,6
4058484504,507602405,53.9,60.8,56.9511,1.6655,0.0053,328.0923,65.6091,131.1972,461376,462264,461817.44,238.0166,0,888,441.0222,237.8509,109,773,423.6667,204.2841,6
4058573492,507541845,38.5,40.6,39.4182,0.7732,0.0053,406.8065,116.4394,173.411,449574,450102,449858.4,154.0595,0,528,284.7273,153.9558,109,528,316.8,146.9958,6
4058484511,506649744,40.2,62.1,52.7411,5.1035,0.0051,52.2511,7.5437,17.1115,104492,105852,105221.09,353.8838,0,1360,729.4947,353.934,108,1091,622.2143,313.9957,5
4058576668,508468512,214.8,228.1,219.5545,4.8402,0.008,207.5472,37.7455,79.4196,666158,666487,666318.56,99.3162,0,329,160.1818,99.2626,110,219,164.5,54.5,5
4058530507,508169665,111.3,118,115.3538,2.0876,0.0054,199.672,53.7308,88.5077,588159,588667,588422.3,130.9826,0,509,263.4615,131.1172,109,457,283,116,5
4058529837,508447957,161.1,253.6,206.6763,25.3626,0.0054,10.2108,1.1608,3.098,625025,626396,625825.9,338.2883,0,1371,800.8644,338.2883,58,1142,573.3571,337.6934,3
4058576538,508721690,682,794,717.2489,31.78,0.0055,18.8578,2.0161,5.7298,682255,682871,682602.94,149.7204,0,616,347.7234,149.8308,110,447,298.8,120.571,4
4058527698,508549119,340.8,396,360.8067,12.6215,0.0054,15.9793,2.3941,5.1,646670,647411,647042.3,180.5348,0,741,372.6222,180.4661,93,607,349.8333,174.0023,4
4058532673,508510334,218.1,320.4,251.4487,25.7393,0.0055,18.2266,3.8893,6.8048,641822,642546,642250.3,171.118,0,724,428.2703,171.0939,110,614,380.1429,165.4254,4
4058532590,508685988,359,384.2,369.8333,8.0526,0.0055,10.2566,2.4786,3.9966,660069,660399,660236.3,91.9867,0,329,167.1111,91.7478,110,202,156,46,4
4058626646,508527428,305.8,324.8,312.0273,6.0278,0.0097,8.3257,1.5173,3.1439,627010,627463,627238,135.8027,0,453,228,135.8027,93,185,139,46,3
4058576836,508672714,468.2,574.2,514.538,34.5597,0.0057,74.4035,7.4104,22.104,673699,674609,674144.7,234.2227,0,910,446.02,234.2095,59,447,258,134.0776,4
4058576737,508581860,398.1,421.4,408.8966,5.9169,0.0054,11.8852,2.4497,4.7745,650354,651120,650703.5,220.6046,0,766,349.2414,220.7238,110,454,264.8333,113.4907,4
4058527740,508585357,399.4,410.2,403.3591,3.4339,0.0054,69.267,14.808,27.1874,650557,651054,650826.5,120.5223,0,497,269.7727,120.6049,110,422,270,117.032,4
4058626778,508510329,286.6,335.1,303.1293,13.993,0.0054,150.6907,29.387,59.631,636002,636935,636436.06,239.4487,0,933,434.4878,239.3971,110,570,340,156.7466,5
4058616555,508546930,347.6,390.8,366.9821,11.0787,0.0054,10.3374,1.9905,3.9052,642958,643733,643368.94,194.2589,0,775,410.6923,194.2487,59,648,355.8571,193.9812,4
4058606805,508493850,245.9,262.8,252.5571,5.9879,0.0056,168.8121,62.1764,75.0754,620924,621346,621159.06,111.5017,0,422,234.7143,111.6816,93,388,244.5,109.4315,5
4058626682,508431102,211.7,274.5,234.1182,18.1474,0.0054,26.2533,4.2624,9.423,610122,610853,610512.4,170.7501,0,730,390.1455,170.7217,58,628,377.3333,176.7591,4
4058616678,508440180,203.7,272.5,242.9258,17.6235,0.0054,16.7473,2.3006,5.1166,609015,610538,609860.56,391.697,0,1523,845.5323,391.6558,110,1523,795.9412,415.8287,3
4058532642,508742803,267.8,352.5,306.3373,22.8211,0.0054,11.4115,2.1207,4.2854,655890,657071,656441.06,260.3561,0,1181,550.9254,260.3676,110,910,510,258.7647,3
4058526767,508775358,306.1,358.5,326.7936,13.6991,0.0061,10.6449,1.6617,3.7505,662701,663620,663202.8,221.1458,0,919,502.0484,221.1306,59,640,339.4,188.2117,4
4058532776,508800427,325.2,367,335.8125,11.8101,0.0087,47.598,9.0953,18.4546,666741,667230,667003.6,136.9466,0,489,262.625,136.9466,110,295,202.6667,75.5263,5
4058606609,508772126,291.3,355,314.4463,14.3063,0.0054,11.725,1.6714,3.9849,661469,662937,662309.2,363.9855,0,1469,840.6211,363.9195,59,1173,588.6923,339.5478,4
4058527848,508520244,253.4,282.2,262.8675,7.5207,0.0056,14.3132,3.198,5.9056,606490,607204,606877.75,183.7139,0,714,388.275,183.8097,59,629,372.1111,180.6928,4
4058606528,508883249,653.6,679.4,664.2385,7.1153,0.0055,3.5211,0.3725,0.9817,711205,711982,711643.44,196.9278,0,777,438.4615,196.9278,93,388,240.25,111.3135,3
4058626823,508928229,724.2,820.1,764.5153,24.6509,0.0055,4.7775,0.5503,1.416,712649,713740,713216.44,260.6423,0,1091,567.4306,260.6123,110,829,475.875,231.551,3
4058606646,509014035,493.4,566,520.6056,16.8136,0.0055,11.1162,1.4304,3.5946,724396,725395,724919.3,215.9866,0,999,523.1944,216.0598,110,872,469.4444,253.6157,4
4058580117,508654243,203.4,206.7,204.9923,1.1532,0.0054,1924.6527,587.6719,881.6093,639943,640221,640095.6,76.2995,0,278,153,76.0121,59,278,168.3333,89.4067,7
4058532689,508800414,273.3,350.1,303.9136,23.8927,0.0054,225.6886,41.1107,86.9222,676696,677092,676895.2,98.9902,0,397,199.9091,98.8975,59,287,160.25,84.2359,5
4058626791,508897213,383.2,414.7,398.831,8.2997,0.0069,1.0393,0.1524,0.3193,698397,699039,698717.8,165.6786,0,642,321.0345,165.6206,110,440,275,122.9837,3
4058576746,508976500,398.7,443.9,419.1648,12.1092,0.0055,45.7858,5.801,15.1851,722523,723799,723112.94,316.7655,0,1276,590.2676,316.722,59,686,358.3333,187.274,5
4058626721,509010338,480.9,529.7,493.4364,12.1837,0.0062,12.6266,2.2956,4.8338,723554,723943,723775.94,91.1153,0,389,222.0455,91.1799,93,371,231.75,103.6421,4
4058576747,509059497,461.5,493,470.9115,8.9258,0.0057,44.1405,10.1515,18.4911,737750,738258,738046.4,135.4204,0,508,296.3846,135.4204,59,458,266.8333,134.4091,5
4058532529,509031839,584.7,774.8,672.6303,57.3554,0.0055,4.08,0.4257,1.173,747156,748316,747751.8,315.9171,0,1160,595.4605,315.95,59,576,324,179.8541,3
4058616571,508730997,283,338.2,301.85,18.5815,0.0054,74.7685,11.2692,25.2104,635241,636254,635676.2,257.6676,0,1013,434.9,257.7232,93,515,298.6,150.5584,5
4058576648,508879977,449.7,494.4,460.0478,12.0841,0.0057,24.8389,5.3977,10.2206,708291,708739,708545.94,118.2703,0,448,254.9565,118.2703,110,397,258.6,105.8161,4
4058484468,506799966,46.8,54.2,50.2549,1.2804,0.0051,0.5303,0.0616,0.1246,248302,250006,249141.16,427.8333,0,1704,838.902,427.8055,56,1357,687.7857,398.9368,1
4058622437,506663872,44.5,55.2,52.3346,2.5492,0.0051,2.5375,0.1164,0.4849,277541,278179,277898.56,178.8504,0,639,357.7692,178.9713,55,327,191,98.1835,1
4058487463,506704200,72.1,83.1,75.348,3.2598,0.0051,69.9956,15.7762,28.3312,274436,275113,274760.84,189.3994,0,676,324.64,189.2549,56,330,208.8,94.3725,5
4058530460,506795414,56.1,79.6,66.4953,6.6762,0.0051,145.2708,16.8875,46.5065,255614,256616,256053.47,275.3136,0,1002,439.6047,275.2757,108,384,240.8,102.0557,6
4058519450,506453559,21.8,42.1,30.861,6.051,0.0051,44.1804,9.4293,17.7616,114014,114666,114350.02,162.0499,0,652,335.878,161.9982,108,599,368.1111,158.0045,5
4058573480,507547330,47.2,48.9,47.9571,0.5381,0.0053,93.4566,20.0245,38.3195,467529,468270,467868.9,201.3569,0,740,339.7143,201.3353,57,342,199.5,97.346,5
4058515461,506533695,17.9,24.6,20,2.0205,0.0051,54.4238,13.6195,23.5344,175569,175948,175791.44,114.7296,0,379,222.4375,114.7296,108,326,217,86.0145,5
4058558440,506374768,8.5,25,15.7244,5.4071,0.005,48.7789,7.4872,16.6771,65350,66036,65720.68,184.7998,0,686,371.0488,184.7689,108,485,301.6,130.1992,4
4058479662,506362000,14.3,35.7,24.5032,5.5749,0.005,0.2935,0.048,0.078,56302,57838,57089.902,442.3247,0,1536,787.7581,442.2838,93,1172,627.5833,334.1438,1
4058572625,506362270,14.9,25.1,19.6583,2.7911,0.005,1.3201,0.2207,0.3586,59421,60122,59841.75,194.138,0,701,420.75,194.138,108,701,391,186.321,2
4058572420,506305637,4.6,18.3,10.4143,3.7,0.005,50.2029,7.1633,17.5224,78499,79184,78897.734,187.0199,0,685,398.4898,187.0884,107,592,338.4286,162.1709,5
4058479648,506349753,15,17.4,16.2,1.0354,0.005,20.0549,8.004,9.7967,76020,76182,76106.6,54.9531,0,162,86.4,55.0694,54,109,81.5,27.5,4
4058478720,506338571,11.2,13.3,12.4385,0.6956,0.005,83.751,19.3227,35.2642,81499,81768,81641.766,76.2427,0,269,142.7692,76.2427,107,269,179.3333,67.2623,5
4058569626,506338571,11.2,13.3,12.4385,0.6956,0.005,83.751,19.3227,35.2642,81499,81768,81641.766,76.2427,0,269,142.7692,76.2427,107,269,179.3333,67.2623,5
4058572565,506404396,7.6,12.3,10.383,0.8518,0.005,283.943,59.7755,113.1636,72708,74175,73530.51,380.1486,0,1466,822.5,380.1326,55,1306,686.5714,390.3506,6
4058633619,506403829,9.8,12.5,10.9286,0.7708,0.005,281.5853,59.585,114.0822,74014,74593,74317.14,148.0998,0,579,303.2143,148.0413,108,434,279.5,114.7893,6
4058569632,506401514,10.4,13.8,12.1897,1.0342,0.005,275.8567,42.6906,89.9881,75406,76131,75818.02,169.5742,0,725,412.0256,169.5742,108,494,305.2,135.5395,6
4058478845,506245341,9.9,26.6,15.2848,4.2622,0.005,15.4078,2.2718,5.3362,4295,5046,4754.7827,188.09,0,751,459.6522,188.0866,107,697,405.8571,192.0427,4
4058479671,506271190,15,22.4,17.4824,2.252,0.005,25.4243,7.4502,11.5128,5324,6023,5688.647,191.4061,0,699,364.6471,191.4061,107,646,376.5,178.6456,4
4058571856,506397863,12.9,18.3,15.7484,1.6867,0.005,205.6878,39.6336,80.8769,80475,81054,80770.42,145.8293,0,579,295.5806,145.9215,55,381,235.3333,107.1956,6
4058563748,506435681,11.9,22,16.3833,2.6588,0.0051,147.4824,33.0177,55.6595,76287,76888,76605.5,150.0928,0,601,319.0333,150.1747,93,616,357,178.1441,5
4058572429,506451745,11.7,19.4,14.2522,1.9146,0.0051,68.2489,12.0293,23.5662,74790,75871,75360.78,279.8693,0,1081,570.8986,279.8798,108,918,502.4,250.218,5
4058572425,506415335,4.6,9.3,6.4972,1.299,0.005,619.782,114.8767,235.8768,67157,67913,67515.78,215.9087,0,755,358.3889,215.7683,108,540,297.3333,151.879,7
4058572636,506415335,4.6,9.3,6.4972,1.299,0.005,619.782,114.8767,235.8768,67157,67913,67515.78,215.9087,0,755,358.3889,215.7683,108,540,297.3333,151.879,7
4058625898,507474864,67.9,73.4,69.3111,1.5436,0.0053,0.1914,0.0339,0.047,275115,275814,275477.84,153.6731,0,699,362.9444,153.577,57,533,280.5,167.3228,1
4058625884,506612200,3,13.8,5.7214,3.3156,0.0051,132.3389,34.7201,55.7859,14060,14332,14236.929,85.8865,0,271,176.5,85.7727,108,219,163.3333,45.3162,5
4058633524,506234462,9.8,14.9,11.8938,1.2089,0.0049,14.411,2.2959,5.153,37460,38317,37883.418,219.3424,0,857,423.5625,219.292,107,696,405.2857,191.7347,4
4058624662,506244077,10.2,11.9,11.0318,0.3716,0.005,98.2722,22.2989,41.1021,41015,41659,41384.227,169.1791,0,644,369,169.1386,54,644,370.1,186.5108,5
4058633637,506242372,13.7,18.6,16.1974,1.2987,0.005,10.0105,0.543,1.6014,45289,46415,45873.895,314.6144,0,1126,584.6579,314.606,54,751,351.0909,212.4038,1
4058572514,506242485,17.2,19.5,18.3985,0.742,0.005,79.9557,17.8593,33.2357,46576,47648,47142.598,287.0812,0,1072,566.4627,287.0731,54,912,504,266.2172,5
