"id","subc_id","elev_min","elev_max","elev_mean","elev_sd","flowpos_min","flowpos_max","flowpos_mean","flowpos_sd","outlet_dist_dw_basin_min","outlet_dist_dw_basin_max","outlet_dist_dw_basin_mean","outlet_dist_dw_basin_sd","outlet_dist_dw_scatch_min","outlet_dist_dw_scatch_max","outlet_dist_dw_scatch_mean","outlet_dist_dw_scatch_sd","channel_dist_up_seg_min","channel_dist_up_seg_max","channel_dist_up_seg_mean","channel_dist_up_seg_sd","strahler"
4058538996,506303298,0.7,2.2,1.3526,0.3377,0.005,32.8316,1.7486,7.3264,65582,66228,65964.48,169.1942,0,646,382.7895,169.2661,107,215,161,54,1
4058629855,506242030,31.1,39.1,35.9688,1.9467,0.005,0.1109,0.0209,0.0284,4557,5147,4925.75,160.6432,0,590,368.75,160.6432,54,214,143,66.5482,1
4058621013,506226657,1.2,2.6,1.6623,0.3453,0.0049,0.4162,0.0437,0.0869,24001,25111,24564.064,272.6702,0,1110,563.2987,272.6279,107,788,463.6667,236.6854,1
4058584619,509261864,83.1,93.4,86.3329,3.1349,0.0055,67518.52,893.1986,7693.339,569688,570979,570525.3,289.76,0,1291,837.4737,289.7513,110,850,470,234.6321,1
4058614621,509311503,84,87.3,85.7292,0.7759,0.0055,0.1545,0.0299,0.0435,580481,581074,580812.8,163.4854,0,594,332.25,163.5087,110,221,165.5,55.5,1
4058586838,506592670,29,40.3,35.446,3.0799,0.0051,0.2592,0.0488,0.0755,71478,72626,72100.72,327.5901,0,1148,622.82,327.7025,108,927,504.1667,240.7477,1
4058542970,506432423,22.7,32.4,25.2333,2.6342,0.0051,0.0789,0.0201,0.0221,83325,83911,83620.22,163.748,0,586,295.6667,163.7803,108,108,108,0,1
4058543028,506360643,24,29.8,25.8826,1.1812,0.005,0.4694,0.1251,0.1902,129945,130591,130269.95,184.4608,0,647,325.3478,184.5325,108,539,332.1667,140.6063,2
4058471723,506850770,32.3,44.5,37.1308,3.3132,0.0052,0.201,0.0416,0.0522,225109,225874,225447.08,201.9168,0,765,337.7308,201.7545,56,440,239.3333,129.3557,1
4058454745,509008846,470.8,515.5,485.9304,13.729,0.0064,80.4777,17.4715,32.8557,779234,779724,779486.5,125.7018,0,491,252.913,125.8657,59,347,218.4,99.341,5
